Date,drawdown
2021-06-04,-0.0015665029779067252
2021-06-07,0.0
2021-06-08,-0.0018179553533006487
2021-06-09,-0.0017765282356428935
2021-06-10,0.0
2021-06-11,0.0
2021-06-14,0.0
2021-06-15,-0.006764987583408377
2021-06-16,-0.007820445259477227
2021-06-17,0.0
2021-06-18,-0.00759179589357617
2021-06-21,-0.00038016305973342934
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,-0.003528636405839891
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,-0.012430426259154026
2021-07-09,-0.004321279906419839
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,-0.014572703049816282
2021-07-16,-0.030938678474193293
2021-07-19,-0.03628539617003679
2021-07-20,-0.026840259780245845
2021-07-21,-0.014111330789713383
2021-07-22,-0.004791362938858734
2021-07-23,0.0
2021-07-26,-0.0025978629942933207
2021-07-27,-0.01076878502519485
2021-07-28,-0.010411960778653251
2021-07-29,-0.006013699536741246
2021-07-30,-0.01029991338707259
2021-08-02,-0.008310533594417135
2021-08-03,-0.0003779819219099645
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,-0.004138271728545306
2021-08-09,-0.006269341295137676
2021-08-10,-0.01286287231700034
2021-08-11,-0.014322487818505092
2021-08-12,-0.0035110321477658246
2021-08-13,0.0
2021-08-16,0.0
2021-08-17,-0.010723390672857214
2021-08-18,-0.026722747623276977
2021-08-19,-0.011279598564418292
2021-08-20,0.0
2021-08-23,0.0
2021-08-24,-0.0033111017412402743
2021-08-25,-0.0006421983688089661
2021-08-26,-0.0075696783362108055
2021-08-27,0.0
2021-08-30,0.0
2021-08-31,-0.00721512453490436
2021-09-01,-0.005395130038747031
2021-09-02,-0.0038396191175534833
2021-09-03,0.0
2021-09-07,0.0
2021-09-08,-0.006402241900595795
2021-09-09,-0.013408110149338515
2021-09-10,-0.02161925605760584
2021-09-13,-0.02256052419993082
2021-09-14,-0.022946716924482358
2021-09-15,-0.014269802267093068
2021-09-16,-0.01582924592394297
2021-09-17,-0.03095753396257994
2021-09-20,-0.053670398092364846
2021-09-21,-0.051197190248398305
2021-09-22,-0.034268572551511056
2021-09-23,-0.023064116234880805
2021-09-24,-0.027079277740608032
2021-09-27,-0.03928393269841801
2021-09-28,-0.0697155872731744
2021-09-29,-0.06948200770218738
2021-09-30,-0.07398384212615028
2021-10-01,-0.06326234204256065
2021-10-04,-0.08872980173097411
2021-10-05,-0.0705133299974624
2021-10-06,-0.061801979687626685
2021-10-07,-0.05206243280915679
2021-10-08,-0.05590058232504913
2021-10-11,-0.05980705690103283
2021-10-12,-0.06388950796866821
2021-10-13,-0.05830394861654664
2021-10-14,-0.035698071421429
2021-10-15,-0.029622394804670438
2021-10-18,-0.019651804737098377
2021-10-19,-0.012602569505997918
2021-10-20,-0.013543749475488864
2021-10-21,-0.003379509871069386
2021-10-22,-0.005871219412068918
2021-10-25,-0.000688993580629127
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,0.0
2021-11-01,-0.00014864773774880824
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-08,0.0
2021-11-09,-0.0021821490754503348
2021-11-10,-0.022821186118483827
2021-11-11,-0.014022984297695884
2021-11-12,-0.005500155655552397
2021-11-15,-0.008883029874703241
2021-11-16,-0.002270012560053214
2021-11-17,-0.006531187289142593
2021-11-18,0.0
2021-11-19,0.0
2021-11-22,-0.010298660514866498
2021-11-23,-0.012573849829350392
2021-11-24,-0.003825734203056763
2021-11-26,-0.03269005939094083
2021-11-29,-0.005497449063931237
2021-11-30,-0.01242460684964597
2021-12-01,-0.025885588581689434
2021-12-02,-0.018821747799748545
2021-12-03,-0.039923603513951966
2021-12-06,-0.03482550606049495
2021-12-07,0.0
2021-12-08,0.0
2021-12-09,-0.014558067050348789
2021-12-10,-0.0009291691093352705
2021-12-13,-0.02811293392626002
2021-12-14,-0.03828336828416745
2021-12-15,-0.005858417042147623
2021-12-16,-0.04287291100191104
2021-12-17,-0.05279683563613724
2021-12-20,-0.06082106614792815
2021-12-21,-0.03567970854783087
2021-12-22,-0.022621880588935772
2021-12-23,-0.017140873328929107
2021-12-27,0.0
2021-12-28,-0.007612455867262891
2021-12-29,-0.009302802755460249
2021-12-30,-0.016985294372524162
2021-12-31,-0.022116177587971575
2022-01-03,-0.00997940141382303
2022-01-04,-0.02442878353194411
2022-01-05,-0.059739312798899435
2022-01-06,-0.06094439645130467
2022-01-07,-0.06941045558131642
2022-01-10,-0.06820002140610404
2022-01-11,-0.058166213196155225
2022-01-12,-0.05294397837094866
2022-01-13,-0.08337481340481745
2022-01-14,-0.07494555740395592
2022-01-18,-0.0982826546570933
2022-01-19,-0.1123154502628887
2022-01-20,-0.12663337200246527
2022-01-21,-0.14496848057133482
2022-01-24,-0.14487782081712175
2022-01-25,-0.16552019305743426
2022-01-26,-0.1561555570909835
2022-01-27,-0.16342142772770563
2022-01-28,-0.13002158309600864
2022-01-31,-0.10348411677619973
2022-02-01,-0.102411745487618
2022-02-02,-0.08984242841713086
2022-02-03,-0.12010569871324639
2022-02-04,-0.1126635544585618
2022-02-07,-0.11426625244683464
2022-02-08,-0.10238259290926832
2022-02-09,-0.07858370698641826
2022-02-10,-0.10261903133818784
2022-02-11,-0.13409291434223325
2022-02-14,-0.13166780538798972
2022-02-15,-0.10016948808542614
2022-02-16,-0.10035709874448306
2022-02-17,-0.13441118639592875
2022-02-18,-0.14772129067847806
2022-02-22,-0.15628846468317314
2022-02-23,-0.18036907319046136
2022-02-24,-0.15161462915808288
2022-02-25,-0.13868253884914328
2022-02-28,-0.13578968945380943
2022-03-01,-0.15262577706465663
2022-03-02,-0.13407967757566108
2022-03-03,-0.14326140804246412
2022-03-04,-0.16056466006745318
2022-03-07,-0.19498086933252634
2022-03-08,-0.1995753335014273
2022-03-09,-0.1649383016186582
2022-03-10,-0.1770081860309457
2022-03-11,-0.19376612334276277
2022-03-14,-0.2104482798449515
2022-03-15,-0.17823189359126712
2022-03-16,-0.14954692849274964
2022-03-17,-0.14260644529736877
2022-03-18,-0.11795890198217007
2022-03-21,-0.1147527920128365
2022-03-22,-0.10577173999412748
2022-03-23,-0.11785204186929044
2022-03-24,-0.0855897101648061
2022-03-25,-0.08768995170814164
2022-03-28,-0.07541542898428621
2022-03-29,-0.06116257760663102
2022-03-30,-0.07338708173783126
2022-03-31,-0.08867287499505838
2022-04-01,-0.09244494441657913
2022-04-04,-0.07572456141390604
2022-04-05,-0.09849611313144424
2022-04-06,-0.12701396065764803
2022-04-07,-0.1259519765754129
2022-04-08,-0.14242633479057798
2022-04-11,-0.17173603649877578
2022-04-12,-0.17640732251858238
2022-04-13,-0.16011915477090932
2022-04-14,-0.184040848062479
2022-04-18,-0.1787496644243397
2022-04-19,-0.16524038295528876
2022-04-20,-0.17167553639611755
2022-04-21,-0.19277050906098636
2022-04-22,-0.2158040108276591
2022-04-25,-0.2047757592889211
2022-04-26,-0.2372118300989583
2022-04-27,-0.23181989912130008
2022-04-28,-0.20049772371954055
2022-04-29,-0.2368996497487551
2022-05-02,-0.22077953299441966
2022-05-03,-0.21918692198525247
2022-05-04,-0.19272969684855146
2022-05-05,-0.23594896953909295
2022-05-06,-0.23972557431506614
2022-05-09,-0.2779019968809866
2022-05-10,-0.2645318124544128
2022-05-11,-0.2938452637570047
2022-05-12,-0.3072989105984486
2022-05-13,-0.27823557393582987
2022-05-16,-0.28520441391909157
2022-05-17,-0.2642716772178081
2022-05-18,-0.30407745477808956
2022-05-19,-0.30823197130070756
2022-05-20,-0.31264940899494087
2022-05-23,-0.2951996467981024
2022-05-24,-0.3086001981878109
2022-05-25,-0.29639398264217753
2022-05-26,-0.2777783675097022
2022-05-27,-0.25181209983453445
2022-05-31,-0.2561946651542307
2022-06-01,-0.26103051330395455
2022-06-02,-0.24060517003525672
2022-06-03,-0.2630341619328349
2022-06-06,-0.2617337006810755
2022-06-07,-0.2528261281710986
2022-06-08,-0.25997537811948146
2022-06-09,-0.2811390421417612
2022-06-10,-0.31272543418566523
2022-06-13,-0.34751644824427474
2022-06-14,-0.34347073930920113
2022-06-15,-0.32605978233326016
2022-06-16,-0.3528684441017237
2022-06-17,-0.34603691536557923
2022-06-21,-0.32581583157985394
2022-06-22,-0.32928264983760924
2022-06-23,-0.32170408287072405
2022-06-24,-0.29743044800330243
2022-06-27,-0.3026117594980352
2022-06-28,-0.3265261654953553
2022-06-29,-0.32672176505377903
2022-06-30,-0.3375897951348684
2022-07-01,-0.3385261943451884
2022-07-05,-0.32809594430107436
2022-07-06,-0.32193668053476565
2022-07-07,-0.30604131259738443
2022-07-08,-0.3060659166908243
2022-07-11,-0.32037398727868205
2022-07-12,-0.3286235637456738
2022-07-13,-0.3296533203496159
2022-07-14,-0.3234803547776405
2022-07-15,-0.31236833566058375
2022-07-18,-0.3153833910091455
2022-07-19,-0.2935703394616297
2022-07-20,-0.27994963564962105
2022-07-21,-0.27123375743234013
2022-07-22,-0.2850560921926979
2022-07-25,-0.2902904932383231
2022-07-26,-0.30398300733751127
2022-07-27,-0.26965423125245025
2022-07-28,-0.2596088607014977
2022-07-29,-0.24624702398391785
2022-08-01,-0.2469480778978359
2022-08-02,-0.251257807162133
2022-08-03,-0.23251206787379264
2022-08-04,-0.22896910936449932
2022-08-05,-0.23234737360883706
2022-08-08,-0.24737809122614185
2022-08-09,-0.2543743291630164
2022-08-10,-0.23048809107156687
2022-08-11,-0.23442636799188643
2022-08-12,-0.21591085511361552
2022-08-15,-0.20946707997718117
2022-08-16,-0.21137066426839024
2022-08-17,-0.2173356251551274
2022-08-18,-0.21337131330283643
2022-08-19,-0.23169376715442946
2022-08-22,-0.2549104284602728
2022-08-23,-0.2550199849216519
2022-08-24,-0.25408544129045363
2022-08-25,-0.23931545504730978
2022-08-26,-0.27906759722671315
2022-08-29,-0.2898417999237545
2022-08-30,-0.29984074466144917
2022-08-31,-0.30833481099311555
2022-09-01,-0.32148028350888413
2022-09-02,-0.33202104450723235
2022-09-06,-0.33811464376632583
2022-09-07,-0.3274303726089052
2022-09-08,-0.3243297173533004
2022-09-09,-0.3100089859281524
2022-09-12,-0.29881541792125343
2022-09-13,-0.34456647545450125
2022-09-14,-0.342272064053711
2022-09-15,-0.3543245510303492
2022-09-16,-0.35443722758407603
2022-09-19,-0.34710296661220996
2022-09-20,-0.350370016415272
2022-09-21,-0.3578707442470176
2022-09-22,-0.36759931767738996
2022-09-23,-0.375267871616239
2022-09-26,-0.3804126912081419
2022-09-27,-0.3781488562857229
2022-09-28,-0.3700708545042244
2022-09-29,-0.39018999907131313
2022-09-30,-0.4012112572825397
2022-10-03,-0.3832893547617642
2022-10-04,-0.3616897248557117
2022-10-05,-0.3610211242799829
2022-10-06,-0.36625025543444445
2022-10-07,-0.3981866499616157
2022-10-10,-0.40737086805987144
2022-10-11,-0.41341227200021136
2022-10-12,-0.41544520643033667
2022-10-13,-0.39568025263639295
2022-10-14,-0.4173779443858763
2022-10-17,-0.3955614148675757
2022-10-18,-0.3907643198258429
2022-10-19,-0.39196111571612746
2022-10-20,-0.3921577176078149
2022-10-21,-0.3773054277107576
2022-10-24,-0.36820857982069777
2022-10-25,-0.3524291261936895
2022-10-26,-0.37438026952326386
2022-10-27,-0.37981804194001756
2022-10-28,-0.35121042497978083
2022-10-31,-0.3614977638229775
2022-11-01,-0.3672264340447706
2022-11-02,-0.3867884120779641
2022-11-03,-0.39682261398065355
2022-11-04,-0.38197817956646873
2022-11-07,-0.3738735975560121
2022-11-08,-0.368433321989723
2022-11-09,-0.3892805395003641
2022-11-10,-0.33558225345571124
2022-11-11,-0.3220360209534202
2022-11-14,-0.3292891119068423
2022-11-15,-0.32182046257926245
2022-11-16,-0.33209911950782645
2022-11-17,-0.33295683018958344
2022-11-18,-0.33476505339809526
2022-11-21,-0.33944082241416007
2022-11-22,-0.32521303193853746
2022-11-23,-0.3164248749619365
2022-11-25,-0.3225024946751406
2022-11-28,-0.3383782803726305
2022-11-29,-0.3451558830962932
2022-11-30,-0.30956091511001416
2022-12-01,-0.30751758390148376
2022-12-02,-0.3107145773444038
2022-12-05,-0.3212498747506942
2022-12-06,-0.3380419135434879
2022-12-07,-0.33975687125403287
2022-12-08,-0.32403805507067296
2022-12-09,-0.3289062831035181
2022-12-12,-0.3138103472089784
2022-12-13,-0.3032121702532199
2022-12-14,-0.31073292346602865
2022-12-15,-0.3360464549702382
2022-12-16,-0.3471337012838096
2022-12-19,-0.3571467493446664
2022-12-20,-0.3577919702386543
2022-12-21,-0.3457948134290755
2022-12-22,-0.36825229022912687
2022-12-23,-0.3688066663287475
2022-12-27,-0.38449116200018174
2022-12-28,-0.39372645538818074
2022-12-29,-0.3766557000842894
2022-12-30,-0.37733646465341586
2023-01-03,-0.3873013009460614
2023-01-04,-0.38682793826901574
2023-01-05,-0.3999486198056852
2023-01-06,-0.3832492711059031
2023-01-09,-0.37343347904828106
2023-01-10,-0.36766217541688406
2023-01-11,-0.35675163268380294
2023-01-12,-0.3493599408726278
2023-01-13,-0.34282395036774915
2023-01-17,-0.3332983436801884
2023-01-18,-0.3431152780497101
2023-01-19,-0.352854868099412
2023-01-20,-0.3310606971942457
2023-01-23,-0.3113119051490433
2023-01-24,-0.30951190189659605
2023-01-25,-0.3107645480888189
2023-01-26,-0.29691723949705473
2023-01-27,-0.2890837399809627
2023-01-30,-0.3097009683804731
2023-01-31,-0.29869883493446236
2023-02-01,-0.2798207770891622
2023-02-02,-0.2559494878717071
2023-02-03,-0.2631922838388875
2023-02-06,-0.2688799628211571
2023-02-07,-0.24633548157921203
2023-02-08,-0.25207643808617497
2023-02-09,-0.256086053258863
2023-02-10,-0.26471032986967324
2023-02-13,-0.24901842086695158
2023-02-14,-0.23938575404684392
2023-02-15,-0.23939100795552348
2023-02-16,-0.2556260780627445
2023-02-17,-0.2656945694634836
2023-02-21,-0.2846557730052789
2023-02-22,-0.2843530220913394
2023-02-23,-0.2570359002462014
2023-02-24,-0.26948737289486024
2023-02-27,-0.26500041267898455
2023-02-28,-0.2691017565203052
2023-03-01,-0.27887139394912563
2023-03-02,-0.26839563871970384
2023-03-03,-0.25169417586340526
2023-03-06,-0.24962360189877741
2023-03-07,-0.2593566574798851
2023-03-08,-0.25087070615666995
2023-03-09,-0.2640548260101998
2023-03-10,-0.27577581409843355
2023-03-13,-0.26979909280665526
2023-03-14,-0.2508608809343582
2023-03-15,-0.2469558207208361
2023-03-16,-0.22277803782608252
2023-03-17,-0.2224721111234551
2023-03-20,-0.22138169032978217
2023-03-21,-0.21319164209896846
2023-03-22,-0.21743659176017505
2023-03-23,-0.20645647011014034
2023-03-24,-0.20447856296546496
2023-03-27,-0.21140997354741464
2023-03-28,-0.21436249694409226
2023-03-29,-0.19972383983329223
2023-03-30,-0.19114113121950793
2023-03-31,-0.17927992093866507
2023-04-03,-0.17630426920635112
2023-04-04,-0.1819612235285044
2023-04-05,-0.19115816209930314
2023-04-06,-0.1829941661745046
2023-04-10,-0.18357325083924314
2023-04-11,-0.19281092206933392
2023-04-12,-0.19911436535532945
2023-04-13,-0.1855645364551276
2023-04-14,-0.18685223460644207
2023-04-17,-0.18237309055172113
2023-04-18,-0.17604296110524287
2023-04-19,-0.1726339888592997
2023-04-20,-0.18288024460381969
2023-04-21,-0.18486654453167783
2023-04-24,-0.18771644614482874
2023-04-25,-0.20362579083249377
2023-04-26,-0.18520796241342818
2023-04-27,-0.16703717318496702
2023-04-28,-0.1580871797615102
2023-05-01,-0.15095233819386467
2023-05-02,-0.15997667835840168
2023-05-03,-0.1665408376789842
2023-05-04,-0.17121415144663277
2023-05-05,-0.14614832305873582
2023-05-08,-0.14407914407421318
2023-05-09,-0.1526112632685397
2023-05-10,-0.14347919475519733
2023-05-11,-0.1474204557786234
2023-05-12,-0.15142517624304885
2023-05-15,-0.14643413094922575
2023-05-16,-0.14439079201940141
2023-05-17,-0.1320766864609898
2023-05-18,-0.11342449163766599
2023-05-19,-0.1166490192737838
2023-05-22,-0.11643408865241489
2023-05-23,-0.12989478785977115
2023-05-24,-0.13316263621407953
2023-05-25,-0.07440904334426468
2023-05-26,-0.05748226107282228
2023-05-30,-0.04914113351495564
2023-05-31,-0.06645529213016277
2023-06-01,-0.04593248694773089
2023-06-02,-0.04202956581185335
2023-06-05,-0.04487561719775057
2023-06-06,-0.049633122980418554
2023-06-07,-0.06709077823992593
2023-06-08,-0.05439896357777041
2023-06-09,-0.05076511078707768
2023-06-12,-0.03697464636235803
2023-06-13,-0.025046126580433925
2023-06-14,-0.010231774290011098
2023-06-15,0.0
2023-06-16,-0.006272554856231127
2023-06-20,-0.0041587292935085785
2023-06-21,-0.014557756312415404
2023-06-22,-0.005245831132714263
2023-06-23,-0.015778102389193305
2023-06-26,-0.03278118147646769
2023-06-27,-0.014884541763101278
2023-06-28,-0.01677113281031095
2023-06-29,-0.017719255927251876
2023-06-30,0.0
2023-07-03,-0.002890339582092727
2023-07-05,-0.005176026543958434
2023-07-06,-0.005484847345341826
2023-07-07,-0.008199645427824254
2023-07-10,-0.016165909473484175
2023-07-11,-0.01351419127372333
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,-0.0008613906037696628
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,-0.002973642945401367
2023-07-20,-0.021376407518426177
2023-07-21,-0.03168180721514868
2023-07-24,-0.02699176096435174
2023-07-25,-0.015380982814233946
2023-07-26,-0.02489672039314994
2023-07-27,-0.030878820877076607
2023-07-28,-0.015281500286282279
2023-07-31,-0.015934685415898486
2023-08-01,-0.018558043360907273
2023-08-02,-0.044461284420207914
2023-08-03,-0.04619204497999552
2023-08-04,-0.0573090731318564
2023-08-07,-0.05383755713375871
2023-08-08,-0.0604972404940477
2023-08-09,-0.07831998572591248
2023-08-10,-0.0789225090768797
2023-08-11,-0.08883454600581919
2023-08-14,-0.06770006319192923
2023-08-15,-0.07363561441245514
2023-08-16,-0.07946108053329703
2023-08-17,-0.08789066121212163
2023-08-18,-0.08766461116597091
2023-08-21,-0.06202186276253252
2023-08-22,-0.06696628601836829
2023-08-23,-0.048775976170191915
2023-08-24,-0.06333235163090967
2023-08-25,-0.06230780135273262
2023-08-28,-0.05411395386320217
2023-08-29,-0.03256089349223701
2023-08-30,-0.024325852275676296
2023-08-31,-0.02471245392721677
2023-09-01,-0.025750281895780325
2023-09-05,-0.022703975861138148
2023-09-06,-0.041329131681319686
2023-09-07,-0.05554149756600668
2023-09-08,-0.05470422793601415
2023-09-11,-0.0510667496352627
2023-09-12,-0.06244820417635766
2023-09-13,-0.058768117816096255
2023-09-14,-0.05235290855158836
2023-09-15,-0.07112022365076753
2023-09-18,-0.06755759884034218
2023-09-19,-0.0692726208312372
2023-09-20,-0.08871927827443893
2023-09-21,-0.10212108067466974
2023-09-22,-0.10007451234321696
2023-09-25,-0.093815356279911
2023-09-26,-0.10809263506605749
2023-09-27,-0.10658879033402557
2023-09-28,-0.10110862659941955
2023-09-29,-0.09733618173765601
2023-10-02,-0.08325995468932557
2023-10-03,-0.10077265092034149
2023-10-04,-0.09085323163335457
2023-10-05,-0.08570919082427342
2023-10-06,-0.0686505935841677
2023-10-09,-0.06589231548305641
2023-10-10,-0.06378634517681259
2023-10-11,-0.05303643369604771
2023-10-12,-0.05348605721904465
2023-10-13,-0.06718036927386684
2023-10-16,-0.05821142647692967
2023-10-17,-0.07199441264594064
2023-10-18,-0.08758046012563525
2023-10-19,-0.08976645807495709
2023-10-20,-0.10305969926320258
2023-10-23,-0.09303856355592066
2023-10-24,-0.08632682303465655
2023-10-25,-0.09590431964531165
2023-10-26,-0.12090114441921085
2023-10-27,-0.11792567674369148
2023-10-30,-0.10407933781980139
2023-10-31,-0.10359892281625449
2023-11-01,-0.08351298252153516
2023-11-02,-0.06668018186505431
2023-11-03,-0.05488729959816241
2023-11-06,-0.04454896900354954
2023-11-07,-0.0367154737654537
2023-11-08,-0.030127009588931775
2023-11-09,-0.032394461598772684
2023-11-10,-0.010114422062385331
2023-11-13,-0.013038740356909218
2023-11-14,0.0
2023-11-15,-0.002507502463747535
2023-11-16,0.0
2023-11-17,-0.004872753028182131
2023-11-20,0.0
2023-11-21,-0.00683371673933264
2023-11-22,-0.008025933526296103
2023-11-24,-0.01472424399033534
2023-11-27,-0.012241939665821433
2023-11-28,-0.010716366649316189
2023-11-29,-0.013088314143460567
2023-11-30,-0.018448453539657073
2023-12-01,-0.018232602848594404
2023-12-04,-0.03208010689105156
2023-12-05,-0.01930632100867924
2023-12-06,-0.029816856609995224
2023-12-07,-0.01835922864254369
2023-12-08,-0.008587081441083888
2023-12-11,-0.017427028229231478
2023-12-12,-0.006973333835653572
2023-12-13,0.0
2023-12-14,-0.003351893076014023
2023-12-15,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,-0.015596022570329438
2023-12-21,-0.007076004866734209
2023-12-22,-0.00808044308233391
2023-12-26,-0.005418317965578123
2023-12-27,-0.004536904945369957
2023-12-28,-0.0025575500303843812
2023-12-29,-0.004132277943312834
2024-01-02,-0.024951110340844962
2024-01-03,-0.032009946135639455
2024-01-04,-0.03545430874856559
2024-01-05,-0.03075942784364305
2024-01-08,-0.0019106620588358325
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-16,0.0
2024-01-17,-0.004666356030167074
2024-01-18,0.0
2024-01-19,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,-0.005551277942467792
2024-01-29,0.0
2024-01-30,-0.004508620061700608
2024-01-31,-0.025259698922890927
2024-02-01,-0.009221068067235771
2024-02-02,0.0
2024-02-05,0.0
2024-02-06,-0.0012563925150230748
2024-02-07,0.0
2024-02-08,-0.0029348926605431425
2024-02-09,0.0
2024-02-12,-0.005136855697283393
2024-02-13,-0.017232720904715726
2024-02-14,-0.00786829319877369
2024-02-15,-0.01253884203478639
2024-02-16,-0.017536908890157576
2024-02-20,-0.0316104172610695
2024-02-21,-0.03774910989045421
2024-02-22,0.0
2024-02-23,-0.002259153870898367
2024-02-26,-0.005879018265501856
2024-02-27,-0.004677562364197696
2024-02-28,-0.009817852577001518
2024-02-29,-0.0017009823992579776
2024-03-01,0.0
2024-03-04,0.0
2024-03-05,-0.015093944437045703
2024-03-06,-0.00792916123461107
2024-03-07,0.0
2024-03-08,-0.015018297529879043
2024-03-11,-0.018351152439585294
2024-03-12,0.0
2024-03-13,-0.006353380789955065
2024-03-14,-0.006341258027799723
2024-03-15,-0.01409652185715704
2024-03-18,-0.00881015534395102
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,-0.004258480103764284
2024-03-22,0.0
2024-03-25,-0.004344443837997258
2024-03-26,-0.013663524809494287
2024-03-27,-0.012787329021234806
2024-03-28,-0.015580893570008691
2024-04-01,-0.015838311683980977
2024-04-02,-0.02344939316182404
2024-04-03,-0.023922533947068225
2024-04-04,-0.03815053161933313
2024-04-05,-0.02439903155554657
2024-04-08,-0.02886405904898348
2024-04-09,-0.03087513392161101
2024-04-10,-0.03301351156533505
2024-04-11,-0.008566475294100373
2024-04-12,-0.02013727909546492
2024-04-15,-0.039630437618824677
2024-04-16,-0.0402548988432988
2024-04-17,-0.05469449705310714
2024-04-18,-0.05913819187678726
2024-04-19,-0.09190056186170292
2024-04-22,-0.07794625303159719
2024-04-23,-0.06171795073951181
2024-04-24,-0.065960540674186
2024-04-25,-0.06293804978427064
2024-04-26,-0.043270597055900306
2024-04-29,-0.038911791212742575
2024-04-30,-0.05876189765731421
2024-05-01,-0.06692426990638478
2024-05-02,-0.05029184759560534
2024-05-03,-0.020283955418202493
2024-05-06,-0.0068254576871659145
2024-05-07,-0.012456288438869922
2024-05-08,-0.011637357455076436
2024-05-09,-0.0112793631517778
2024-05-10,-0.008093438827544874
2024-05-13,-0.002900099957005353
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,-0.0023118907771704222
2024-05-17,-0.007396383138716822
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,-0.002897062642034931
2024-05-23,0.0
2024-05-24,0.0
2024-05-28,0.0
2024-05-29,-1.1478835929334963e-05
2024-05-30,-0.018555821947854767
2024-05-31,-0.016763562960850464
2024-06-03,-0.0035048710145429984
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,-0.0044464738492973055
2024-06-07,-0.002303336082907448
2024-06-10,-0.0021474872871724004
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-20,-0.015487075299607467
2024-06-21,-0.024212103021804876
2024-06-24,-0.04226649981935826
2024-06-25,-0.022876881135131977
2024-06-26,-0.016481967998931535
2024-06-27,-0.019474941052700423
2024-06-28,-0.028564561960167767
2024-07-01,-0.01435160352365783
2024-07-02,-0.010610084038165879
2024-07-03,0.0
2024-07-05,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,-0.028628693206110722
2024-07-12,-0.021085681436025405
2024-07-15,-0.017648430214339816
2024-07-16,-0.022180198454166633
2024-07-17,-0.05193385779215487
2024-07-18,-0.05422266986286972
2024-07-19,-0.06367007783111911
2024-07-22,-0.04765442526688857
2024-07-23,-0.047728041185596815
2024-07-24,-0.08559725963878762
2024-07-25,-0.09753457658034026
2024-07-26,-0.08929838997543482
2024-07-29,-0.09107169032979534
2024-07-30,-0.11027850030822672
2024-07-31,-0.07898419892251018
2024-08-01,-0.10274541832735795
2024-08-02,-0.11413028114896662
2024-08-05,-0.15350999566708923
2024-08-06,-0.14340784013928098
2024-08-07,-0.15407762109363665
2024-08-08,-0.130931026537341
2024-08-09,-0.12567759917293453
2024-08-12,-0.11485160626454782
2024-08-13,-0.08958781975537866
2024-08-14,-0.08307653097936574
2024-08-15,-0.06430885584930912
2024-08-16,-0.060579158920215814
2024-08-19,-0.046797886432712654
2024-08-20,-0.049786059339909206
2024-08-21,-0.04713370459201438
2024-08-22,-0.06485238546690164
2024-08-23,-0.04888984486153314
2024-08-26,-0.05640084236611287
2024-08-27,-0.051588912116721564
2024-08-28,-0.0614637728170605
2024-08-29,-0.07209381080222177
2024-08-30,-0.06495717960746095
2024-09-03,-0.1040195183058954
2024-09-04,-0.11045662234018438
2024-09-05,-0.10765632605564035
2024-09-06,-0.12600348389236515
2024-09-09,-0.11370516884325521
2024-09-10,-0.10559624299984738
2024-09-11,-0.07849782999374788
2024-09-12,-0.06993255836521839
2024-09-13,-0.06713471091457612
2024-09-16,-0.07754172819080984
2024-09-17,-0.07728099949098455
2024-09-18,-0.08063888944193776
2024-09-19,-0.055272141443491574
2024-09-20,-0.061998692407135514
2024-09-23,-0.0636230227013922
2024-09-24,-0.055278019446392435
2024-09-25,-0.0501250830792308
2024-09-26,-0.047405355253730574
2024-09-27,-0.05441545649430357
2024-09-30,-0.046790334442815884
2024-10-01,-0.07024079104800296
2024-10-02,-0.0678865109845056
2024-10-03,-0.06207244662441025
2024-10-04,-0.05513235237602365
2024-10-07,-0.06115545282460089
2024-10-08,-0.04240767244783483
2024-10-09,-0.035641120055223574
2024-10-10,-0.03363241912912551
2024-10-11,-0.03350597363018415
2024-10-14,-0.020165918176477615
2024-10-15,-0.031381188864585075
2024-10-16,-0.02653906026938213
2024-10-17,-0.023619201698946712
2024-10-18,-0.01696169194541053
2024-10-21,-0.005494521546205333
2024-10-22,-0.0013573743271506622
2024-10-23,-0.017919182427097557
2024-10-24,-0.01602498836864019
2024-10-25,-0.011270773696881675
2024-10-28,-0.011081260735916199
2024-10-29,-0.006027581161530793
